batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,132.tpf,HS,45,30,3,18.0,74.0,1.0,45,102,7,3,1,2.119047619047619,3,1,2.1666666666666665,0.18,75.55555555555556,156,78,1338,48.72924800244517,0.0
Random,133.tpf,SAA,48,10,3,1.0,84.0,2.0,48,113,8,3,1,2.1777777777777776,3,1,2.1555555555555554,0.01,77.08333333333334,174,58,2014,2.3211631284890615,0.012464284896850586
Random,133.tpf,HS,48,10,3,1.0,84.0,2.0,48,113,8,3,1,2.1777777777777776,3,1,2.1555555555555554,0.01,77.08333333333334,174,58,1216,2.3211631284890615,0.009198904037475586
Random,134.tpf,SAA,36,31,3,5.0,47.0,1.0,36,83,8,3,1,2.1818181818181817,3,1,2.242424242424242,0.05,52.77777777777778,134,67,1036,179.35569577965109,0.004078865051269531
Random,134.tpf,HS,36,31,3,5.0,47.0,1.0,36,83,8,3,1,2.1818181818181817,3,1,2.242424242424242,0.05,52.77777777777778,134,67,352,179.35569577965109,0.0
Random,135.tpf,SAA,42,3,3,4.0,15.0,1.0,42,87,7,3,1,1.5384615384615385,3,1,1.8205128205128205,0.04,2.380952380952381,52,26,1120,1070.7265232508394,0.0010013580322265625
Random,135.tpf,HS,42,3,3,4.0,15.0,1.0,42,87,7,3,1,1.5384615384615385,3,1,1.8205128205128205,0.04,2.380952380952381,52,26,132,1070.7265232508394,0.0
Random,136.tpf,SAA,42,10,3,13.0,32.0,2.0,42,95,8,3,1,2.076923076923077,3,1,2.1538461538461537,0.13,21.428571428571427,180,60,1914,114.34032896956688,0.008050203323364258
Random,136.tpf,HS,42,10,3,13.0,32.0,2.0,42,95,8,3,1,2.076923076923077,3,1,2.1538461538461537,0.13,21.428571428571427,180,60,357,114.34032896956688,0.0
Random,137.tpf,SAA,35,15,2,14.0,85.0,1.0,35,64,7,2,1,1.59375,2,1,1.625,0.14,88.57142857142857,86,43,1155,21.189292431434307,0.01332402229309082
Random,137.tpf,HS,35,15,2,14.0,85.0,1.0,35,64,7,2,1,1.59375,2,1,1.625,0.14,88.57142857142857,86,43,925,21.189292431434307,0.008055448532104492
