,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
628,"['100', '10', '3', '20', '50']",dg287.tpf,HS,100,10,3,20,50,1,102,246,7,3,1,2.212121212121212,3,1,2.1818181818181817,0.2,43.13725490196079,158,79,4048,134.82603838952164,0.023729562759399414
629,"['100', '10', '3', '20', '50']",dg287.tpf,RS,100,10,3,20,50,1,102,246,7,3,1,2.212121212121212,3,1,2.1818181818181817,0.2,43.13725490196079,158,79,18637,134.82603838952164,0.32851457595825195
630,"['100', '10', '3', '20', '50']",dg288.tpf,SAA,100,10,3,20,50,1,102,235,8,3,1,2.0606060606060606,3,1,2.121212121212121,0.2,45.09803921568628,114,57,6046,129.95796799075015,0.061524391174316406
631,"['100', '10', '3', '20', '50']",dg288.tpf,HS,100,10,3,20,50,1,102,235,8,3,1,2.0606060606060606,3,1,2.121212121212121,0.2,45.09803921568628,114,57,4785,129.95796799075015,0.030292749404907227
632,"['100', '10', '3', '20', '50']",dg288.tpf,RS,100,10,3,20,50,1,102,235,8,3,1,2.0606060606060606,3,1,2.121212121212121,0.2,45.09803921568628,114,57,32488,129.9579601799042,0.37586379051208496
633,"['100', '10', '3', '20', '50']",dg289.tpf,SAA,100,10,3,20,50,1,102,247,8,3,1,2.2323232323232323,3,1,2.2222222222222223,0.2,47.05882352941176,154,77,5026,182.44898795726795,0.048768043518066406
634,"['100', '10', '3', '20', '50']",dg289.tpf,HS,100,10,3,20,50,1,102,247,8,3,1,2.2323232323232323,3,1,2.2222222222222223,0.2,47.05882352941176,154,77,4133,182.44898795726795,0.022823333740234375
635,"['100', '10', '3', '20', '50']",dg289.tpf,RS,100,10,3,20,50,1,102,247,8,3,1,2.2323232323232323,3,1,2.2222222222222223,0.2,47.05882352941176,154,75,17697,182.44898795726795,0.19946551322937012
636,"['100', '10', '3', '20', '50']",dg29.tpf,SAA,100,10,3,20,50,1,102,241,7,3,1,2.1818181818181817,3,1,2.191919191919192,0.2,52.94117647058824,132,66,7690,72.24757189742306,0.06772804260253906
637,"['100', '10', '3', '20', '50']",dg29.tpf,HS,100,10,3,20,50,1,102,241,7,3,1,2.1818181818181817,3,1,2.191919191919192,0.2,52.94117647058824,132,66,6108,72.24757189742306,0.047698020935058594
638,"['100', '10', '3', '20', '50']",dg29.tpf,RS,100,10,3,20,50,1,102,241,7,3,1,2.1818181818181817,3,1,2.191919191919192,0.2,52.94117647058824,132,66,59602,72.24757189742306,0.6877670288085938
639,"['100', '10', '3', '20', '50']",dg290.tpf,SAA,100,10,3,20,50,1,102,238,8,3,1,2.111111111111111,3,1,2.1414141414141414,0.2,42.15686274509804,148,74,5312,191.43613897182567,0.05717277526855469
640,"['100', '10', '3', '20', '50']",dg290.tpf,HS,100,10,3,20,50,1,102,238,8,3,1,2.111111111111111,3,1,2.1414141414141414,0.2,42.15686274509804,148,74,3913,191.43613897182567,0.03669929504394531
641,"['100', '10', '3', '20', '50']",dg290.tpf,RS,100,10,3,20,50,1,102,238,8,3,1,2.111111111111111,3,1,2.1414141414141414,0.2,42.15686274509804,148,74,18679,191.43613897182567,0.22569537162780762
642,"['100', '10', '3', '20', '50']",dg291.tpf,SAA,100,10,3,20,50,1,102,242,7,3,1,2.1717171717171717,3,1,2.1616161616161618,0.2,50.98039215686274,114,57,4460,189.30844141263486,0.043085575103759766
643,"['100', '10', '3', '20', '50']",dg291.tpf,HS,100,10,3,20,50,1,102,242,7,3,1,2.1717171717171717,3,1,2.1616161616161618,0.2,50.98039215686274,114,57,3865,189.30844141263486,0.02285480499267578
644,"['100', '10', '3', '20', '50']",dg291.tpf,RS,100,10,3,20,50,1,102,242,7,3,1,2.1717171717171717,3,1,2.1616161616161618,0.2,50.98039215686274,114,57,19666,189.30844141263486,0.23515748977661133
