,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
1772,"['50', '10', '3', '20', '50']",dg63.tpf,RS,50,10,3,20,50,1,52,110,8,3,1,1.836734693877551,3,1,1.8979591836734695,0.2,53.84615384615385,110,55,1876,110.28704362823282,0.008975744247436523
1773,"['50', '10', '3', '20', '50']",dg630.tpf,SAA,50,10,3,20,50,1,52,122,7,3,1,2.183673469387755,3,1,2.204081632653061,0.2,46.15384615384615,128,64,1991,80.26139266571705,0.00898289680480957
1774,"['50', '10', '3', '20', '50']",dg630.tpf,HS,50,10,3,20,50,1,52,122,7,3,1,2.183673469387755,3,1,2.204081632653061,0.2,46.15384615384615,128,64,1425,80.26139266571705,0.0049860477447509766
1775,"['50', '10', '3', '20', '50']",dg630.tpf,RS,50,10,3,20,50,1,52,122,7,3,1,2.183673469387755,3,1,2.204081632653061,0.2,46.15384615384615,128,57,6857,80.26139266571705,0.042885541915893555
1776,"['50', '10', '3', '20', '50']",dg631.tpf,SAA,50,10,3,20,50,1,52,119,8,3,1,2.061224489795918,3,1,2.1020408163265305,0.2,61.53846153846154,112,56,1789,59.701729736626305,0.019947290420532227
1777,"['50', '10', '3', '20', '50']",dg631.tpf,HS,50,10,3,20,50,1,52,119,8,3,1,2.061224489795918,3,1,2.1020408163265305,0.2,61.53846153846154,112,56,1471,59.701729736626305,0.006980419158935547
1778,"['50', '10', '3', '20', '50']",dg631.tpf,RS,50,10,3,20,50,1,52,119,8,3,1,2.061224489795918,3,1,2.1020408163265305,0.2,61.53846153846154,112,56,4249,59.70172971375117,0.03191375732421875
1779,"['50', '10', '3', '20', '50']",dg632.tpf,SAA,50,10,3,20,50,1,52,114,7,3,1,2.020408163265306,3,1,2.0,0.2,59.61538461538461,110,55,1753,95.85299722374565,0.007976770401000977
1780,"['50', '10', '3', '20', '50']",dg632.tpf,HS,50,10,3,20,50,1,52,114,7,3,1,2.020408163265306,3,1,2.0,0.2,59.61538461538461,110,55,1474,95.85299722374565,0.003991127014160156
1781,"['50', '10', '3', '20', '50']",dg632.tpf,RS,50,10,3,20,50,1,52,114,7,3,1,2.020408163265306,3,1,2.0,0.2,59.61538461538461,110,55,12175,95.85299722374565,0.11369609832763672
1782,"['50', '10', '3', '20', '50']",dg633.tpf,SAA,50,10,3,20,50,1,52,123,8,3,1,2.204081632653061,3,1,2.2244897959183674,0.2,50.0,128,64,1664,122.18643251588531,0.013963699340820312
1783,"['50', '10', '3', '20', '50']",dg633.tpf,HS,50,10,3,20,50,1,52,123,8,3,1,2.204081632653061,3,1,2.2244897959183674,0.2,50.0,128,64,1121,122.18643251588531,0.007977962493896484
1784,"['50', '10', '3', '20', '50']",dg633.tpf,RS,50,10,3,20,50,1,52,123,8,3,1,2.204081632653061,3,1,2.2244897959183674,0.2,50.0,128,64,3179,122.18643251588531,0.016955852508544922
