,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
0,"['100', '10', '3', '20', '50']",dg1.tpf,SAA,100,10,3,20,50,1,102,241,9,3,1,2.121212121212121,3,1,2.1616161616161618,0.2,44.11764705882353,134,67,3522,262.1016329715413,0.026118755340576172
1,"['100', '10', '3', '20', '50']",dg1.tpf,HS,100,10,3,20,50,1,102,241,9,3,1,2.121212121212121,3,1,2.1616161616161618,0.2,44.11764705882353,134,67,2742,262.1016329715413,0.005211591720581055
2,"['100', '10', '3', '20', '50']",dg1.tpf,RS,100,10,3,20,50,1,102,241,9,3,1,2.121212121212121,3,1,2.1616161616161618,0.2,44.11764705882353,134,66,12529,261.8470025993723,0.05960536003112793
3,"['100', '10', '3', '20', '50']",dg10.tpf,SAA,100,10,3,20,50,1,102,233,9,3,1,2.090909090909091,3,1,2.080808080808081,0.2,43.13725490196079,110,55,4514,268.3487103531919,0.022123098373413086
4,"['100', '10', '3', '20', '50']",dg10.tpf,HS,100,10,3,20,50,1,102,233,9,3,1,2.090909090909091,3,1,2.080808080808081,0.2,43.13725490196079,110,55,3127,268.3487103531919,0.012775897979736328
5,"['100', '10', '3', '20', '50']",dg10.tpf,RS,100,10,3,20,50,1,102,233,9,3,1,2.090909090909091,3,1,2.080808080808081,0.2,43.13725490196079,110,55,16008,268.3487103531919,0.13788580894470215
6,"['100', '10', '3', '20', '50']",dg100.tpf,SAA,100,10,3,20,50,1,102,232,9,3,1,2.0505050505050506,3,1,2.121212121212121,0.2,43.13725490196079,124,62,7774,184.66857461084714,0.10032200813293457
7,"['100', '10', '3', '20', '50']",dg100.tpf,HS,100,10,3,20,50,1,102,232,9,3,1,2.0505050505050506,3,1,2.121212121212121,0.2,43.13725490196079,124,62,5443,184.66857461084714,0.0655357837677002
8,"['100', '10', '3', '20', '50']",dg100.tpf,RS,100,10,3,20,50,1,102,232,9,3,1,2.0505050505050506,3,1,2.121212121212121,0.2,43.13725490196079,124,62,13590,184.66857461084714,0.08451247215270996
9,"['100', '10', '3', '20', '50']",dg1000.tpf,SAA,100,10,3,20,50,1,102,244,8,3,1,2.202020202020202,3,1,2.212121212121212,0.2,47.05882352941176,138,69,5782,142.15765040402,0.035300493240356445
10,"['100', '10', '3', '20', '50']",dg1000.tpf,HS,100,10,3,20,50,1,102,244,8,3,1,2.202020202020202,3,1,2.212121212121212,0.2,47.05882352941176,138,69,4458,142.15765040402,0.010372161865234375
11,"['100', '10', '3', '20', '50']",dg1000.tpf,RS,100,10,3,20,50,1,102,244,8,3,1,2.202020202020202,3,1,2.212121212121212,0.2,47.05882352941176,138,69,29095,142.15765040402,0.2928614616394043
12,"['100', '10', '3', '20', '50']",dg101.tpf,SAA,100,10,3,20,50,1,102,241,8,3,1,2.121212121212121,3,1,2.1818181818181817,0.2,42.15686274509804,142,71,4822,166.7822178089587,0.05933332443237305
13,"['100', '10', '3', '20', '50']",dg101.tpf,HS,100,10,3,20,50,1,102,241,8,3,1,2.121212121212121,3,1,2.1818181818181817,0.2,42.15686274509804,142,71,3693,166.7822178089587,0.044663429260253906
14,"['100', '10', '3', '20', '50']",dg101.tpf,RS,100,10,3,20,50,1,102,241,8,3,1,2.121212121212121,3,1,2.1818181818181817,0.2,42.15686274509804,142,71,19530,166.7822178089587,0.13059377670288086
15,"['100', '10', '3', '20', '50']",dg102.tpf,SAA,100,10,3,20,50,1,102,247,8,3,1,2.212121212121212,3,1,2.1717171717171717,0.2,37.254901960784316,140,70,3207,274.0131907053207,0.015988588333129883
16,"['100', '10', '3', '20', '50']",dg102.tpf,HS,100,10,3,20,50,1,102,247,8,3,1,2.212121212121212,3,1,2.1717171717171717,0.2,37.254901960784316,140,70,2264,274.0131907053207,0.00803828239440918
17,"['100', '10', '3', '20', '50']",dg102.tpf,RS,100,10,3,20,50,1,102,247,8,3,1,2.212121212121212,3,1,2.1717171717171717,0.2,37.254901960784316,140,70,5839,274.0131907053207,0.0672764778137207
18,"['100', '10', '3', '20', '50']",dg103.tpf,SAA,100,10,3,20,50,1,102,242,8,3,1,2.1414141414141414,3,1,2.1818181818181817,0.2,56.86274509803921,118,59,5012,164.26445802180143,0.056936025619506836
19,"['100', '10', '3', '20', '50']",dg103.tpf,HS,100,10,3,20,50,1,102,242,8,3,1,2.1414141414141414,3,1,2.1818181818181817,0.2,56.86274509803921,118,59,4460,164.26445802180143,0.01919102668762207
20,"['100', '10', '3', '20', '50']",dg103.tpf,RS,100,10,3,20,50,1,102,242,8,3,1,2.1414141414141414,3,1,2.1818181818181817,0.2,56.86274509803921,118,59,21703,164.26445802180143,0.3129405975341797
21,"['100', '10', '3', '20', '50']",dg104.tpf,SAA,100,10,3,20,50,1,102,240,7,3,1,2.1414141414141414,3,1,2.1414141414141414,0.2,47.05882352941176,126,63,5486,153.86237092189324,0.04161787033081055
22,"['100', '10', '3', '20', '50']",dg104.tpf,HS,100,10,3,20,50,1,102,240,7,3,1,2.1414141414141414,3,1,2.1414141414141414,0.2,47.05882352941176,126,63,4492,153.86237092189324,0.009236335754394531
23,"['100', '10', '3', '20', '50']",dg104.tpf,RS,100,10,3,20,50,1,102,240,7,3,1,2.1414141414141414,3,1,2.1414141414141414,0.2,47.05882352941176,126,63,33818,153.86237089042388,0.2926797866821289
24,"['100', '10', '3', '20', '50']",dg105.tpf,SAA,100,10,3,20,50,1,102,246,8,3,1,2.212121212121212,3,1,2.202020202020202,0.2,50.98039215686274,142,71,6699,176.5581593639618,0.08480954170227051
25,"['100', '10', '3', '20', '50']",dg105.tpf,HS,100,10,3,20,50,1,102,246,8,3,1,2.212121212121212,3,1,2.202020202020202,0.2,50.98039215686274,142,71,5063,176.5581593639618,0.03356313705444336
26,"['100', '10', '3', '20', '50']",dg105.tpf,RS,100,10,3,20,50,1,102,246,8,3,1,2.212121212121212,3,1,2.202020202020202,0.2,50.98039215686274,142,67,20942,176.5581593639618,0.1278080940246582
27,"['100', '10', '3', '20', '50']",dg106.tpf,SAA,100,10,3,20,50,1,102,241,7,3,1,2.1515151515151514,3,1,2.1414141414141414,0.2,54.90196078431373,108,54,4481,179.68831036917496,0.05088949203491211
28,"['100', '10', '3', '20', '50']",dg106.tpf,HS,100,10,3,20,50,1,102,241,7,3,1,2.1515151515151514,3,1,2.1414141414141414,0.2,54.90196078431373,108,54,3889,179.68831036917496,0.03283095359802246
29,"['100', '10', '3', '20', '50']",dg106.tpf,RS,100,10,3,20,50,1,102,241,7,3,1,2.1515151515151514,3,1,2.1414141414141414,0.2,54.90196078431373,108,54,14336,179.68831036917496,0.20435571670532227
30,"['100', '10', '3', '20', '50']",dg107.tpf,SAA,100,10,3,20,50,1,102,238,8,3,1,2.101010101010101,3,1,2.1313131313131315,0.2,47.05882352941176,122,61,4324,128.3686354085112,0.05867624282836914
31,"['100', '10', '3', '20', '50']",dg107.tpf,HS,100,10,3,20,50,1,102,238,8,3,1,2.101010101010101,3,1,2.1313131313131315,0.2,47.05882352941176,122,61,3519,128.3686354085112,0.017616748809814453
32,"['100', '10', '3', '20', '50']",dg107.tpf,RS,100,10,3,20,50,1,102,238,8,3,1,2.101010101010101,3,1,2.1313131313131315,0.2,47.05882352941176,122,61,20510,128.3686354085112,0.13997650146484375
33,"['100', '10', '3', '20', '50']",dg108.tpf,SAA,100,10,3,20,50,1,102,247,7,3,1,2.1717171717171717,3,1,2.202020202020202,0.2,50.0,104,52,7163,167.19532057447773,0.03266310691833496
34,"['100', '10', '3', '20', '50']",dg108.tpf,HS,100,10,3,20,50,1,102,247,7,3,1,2.1717171717171717,3,1,2.202020202020202,0.2,50.0,104,52,6245,167.19532057447773,0.024019241333007812
35,"['100', '10', '3', '20', '50']",dg108.tpf,RS,100,10,3,20,50,1,102,247,7,3,1,2.1717171717171717,3,1,2.202020202020202,0.2,50.0,104,52,32354,167.19532057447773,0.30743837356567383
36,"['100', '10', '3', '20', '50']",dg109.tpf,SAA,100,10,3,20,50,1,102,238,8,3,1,2.1313131313131315,3,1,2.1313131313131315,0.2,46.07843137254902,110,55,6038,160.29165482225417,0.0769045352935791
37,"['100', '10', '3', '20', '50']",dg109.tpf,HS,100,10,3,20,50,1,102,238,8,3,1,2.1313131313131315,3,1,2.1313131313131315,0.2,46.07843137254902,110,55,4602,160.29165482225417,0.04799604415893555
38,"['100', '10', '3', '20', '50']",dg109.tpf,RS,100,10,3,20,50,1,102,238,8,3,1,2.1313131313131315,3,1,2.1313131313131315,0.2,46.07843137254902,110,55,20504,160.03321028862413,0.30649495124816895
39,"['100', '10', '3', '20', '50']",dg11.tpf,SAA,100,10,3,20,50,1,102,247,8,3,1,2.2323232323232323,3,1,2.2525252525252526,0.2,53.92156862745098,136,68,8756,148.55960353996505,0.03219151496887207
40,"['100', '10', '3', '20', '50']",dg11.tpf,HS,100,10,3,20,50,1,102,247,8,3,1,2.2323232323232323,3,1,2.2525252525252526,0.2,53.92156862745098,136,68,7416,148.55960353996505,0.0219728946685791
41,"['100', '10', '3', '20', '50']",dg11.tpf,RS,100,10,3,20,50,1,102,247,8,3,1,2.2323232323232323,3,1,2.2525252525252526,0.2,53.92156862745098,136,68,41980,148.55960353996505,0.38216638565063477
42,"['100', '10', '3', '20', '50']",dg110.tpf,SAA,100,10,3,20,50,1,102,241,8,3,1,2.1616161616161618,3,1,2.212121212121212,0.2,58.82352941176471,154,77,8029,111.45953573840333,0.04091286659240723
43,"['100', '10', '3', '20', '50']",dg110.tpf,HS,100,10,3,20,50,1,102,241,8,3,1,2.1616161616161618,3,1,2.212121212121212,0.2,58.82352941176471,154,77,6471,111.45953573840333,0.02398085594177246
44,"['100', '10', '3', '20', '50']",dg110.tpf,RS,100,10,3,20,50,1,102,241,8,3,1,2.1616161616161618,3,1,2.212121212121212,0.2,58.82352941176471,154,77,30265,111.45953573840333,0.22289800643920898
45,"['100', '10', '3', '20', '50']",dg111.tpf,SAA,100,10,3,20,50,1,102,249,8,3,1,2.2525252525252526,3,1,2.202020202020202,0.2,52.94117647058824,120,60,4796,234.19235318888792,0.025671720504760742
46,"['100', '10', '3', '20', '50']",dg111.tpf,HS,100,10,3,20,50,1,102,249,8,3,1,2.2525252525252526,3,1,2.202020202020202,0.2,52.94117647058824,120,60,4318,234.19235318888792,0.025170326232910156
47,"['100', '10', '3', '20', '50']",dg111.tpf,RS,100,10,3,20,50,1,102,249,8,3,1,2.2525252525252526,3,1,2.202020202020202,0.2,52.94117647058824,120,60,42456,234.19235318888792,0.45910143852233887
48,"['100', '10', '3', '20', '50']",dg112.tpf,SAA,100,10,3,20,50,1,102,242,8,3,1,2.1717171717171717,3,1,2.1818181818181817,0.2,53.92156862745098,116,58,6921,97.83227556422989,0.05630636215209961
49,"['100', '10', '3', '20', '50']",dg112.tpf,HS,100,10,3,20,50,1,102,242,8,3,1,2.1717171717171717,3,1,2.1818181818181817,0.2,53.92156862745098,116,58,5602,97.83227556422989,0.050618886947631836
50,"['100', '10', '3', '20', '50']",dg112.tpf,RS,100,10,3,20,50,1,102,242,8,3,1,2.1717171717171717,3,1,2.1818181818181817,0.2,53.92156862745098,116,58,34343,97.83227556422989,0.48110318183898926
51,"['100', '10', '3', '20', '50']",dg113.tpf,SAA,100,10,3,20,50,1,102,244,8,3,1,2.202020202020202,3,1,2.242424242424242,0.2,52.94117647058824,128,64,5415,109.57716916035582,0.039999961853027344
52,"['100', '10', '3', '20', '50']",dg113.tpf,HS,100,10,3,20,50,1,102,244,8,3,1,2.202020202020202,3,1,2.242424242424242,0.2,52.94117647058824,128,64,4619,109.57716916035582,0.017153501510620117
53,"['100', '10', '3', '20', '50']",dg113.tpf,RS,100,10,3,20,50,1,102,244,8,3,1,2.202020202020202,3,1,2.242424242424242,0.2,52.94117647058824,128,64,40349,109.57716916035582,0.23061323165893555
54,"['100', '10', '3', '20', '50']",dg114.tpf,SAA,100,10,3,20,50,1,102,241,8,3,1,2.1616161616161618,3,1,2.1616161616161618,0.2,38.23529411764706,138,69,5421,132.36984625568232,0.025105714797973633
55,"['100', '10', '3', '20', '50']",dg114.tpf,HS,100,10,3,20,50,1,102,241,8,3,1,2.1616161616161618,3,1,2.1616161616161618,0.2,38.23529411764706,138,69,4288,132.36984625568232,0.024811506271362305
56,"['100', '10', '3', '20', '50']",dg114.tpf,RS,100,10,3,20,50,1,102,241,8,3,1,2.1616161616161618,3,1,2.1616161616161618,0.2,38.23529411764706,138,67,16843,132.36984625568232,0.24106693267822266
57,"['100', '10', '3', '20', '50']",dg115.tpf,SAA,100,10,3,20,50,1,102,236,9,3,1,2.1313131313131315,3,1,2.1313131313131315,0.2,44.11764705882353,112,56,8488,144.06115145303818,0.10367083549499512
58,"['100', '10', '3', '20', '50']",dg115.tpf,HS,100,10,3,20,50,1,102,236,9,3,1,2.1313131313131315,3,1,2.1313131313131315,0.2,44.11764705882353,112,56,6075,144.06115145303818,0.021584272384643555
59,"['100', '10', '3', '20', '50']",dg115.tpf,RS,100,10,3,20,50,1,102,236,9,3,1,2.1313131313131315,3,1,2.1313131313131315,0.2,44.11764705882353,112,56,45037,144.06115140505162,0.5594663619995117
60,"['100', '10', '3', '20', '50']",dg116.tpf,SAA,100,10,3,20,50,1,102,239,8,3,1,2.111111111111111,3,1,2.1616161616161618,0.2,49.01960784313725,138,69,5543,119.5494092475163,0.06751012802124023
61,"['100', '10', '3', '20', '50']",dg116.tpf,HS,100,10,3,20,50,1,102,239,8,3,1,2.111111111111111,3,1,2.1616161616161618,0.2,49.01960784313725,138,69,4467,119.5494092475163,0.04015707969665527
62,"['100', '10', '3', '20', '50']",dg116.tpf,RS,100,10,3,20,50,1,102,239,8,3,1,2.111111111111111,3,1,2.1616161616161618,0.2,49.01960784313725,138,69,13437,119.5494092475163,0.10596370697021484
63,"['100', '10', '3', '20', '50']",dg117.tpf,SAA,100,10,3,20,50,1,102,241,9,3,1,2.1717171717171717,3,1,2.1818181818181817,0.2,51.9607843137255,160,80,5640,138.7919215126134,0.06493401527404785
64,"['100', '10', '3', '20', '50']",dg117.tpf,HS,100,10,3,20,50,1,102,241,9,3,1,2.1717171717171717,3,1,2.1818181818181817,0.2,51.9607843137255,160,80,4640,138.7919215126134,0.033583879470825195
65,"['100', '10', '3', '20', '50']",dg117.tpf,RS,100,10,3,20,50,1,102,241,9,3,1,2.1717171717171717,3,1,2.1818181818181817,0.2,51.9607843137255,160,80,27801,138.7919215125357,0.35935401916503906
66,"['100', '10', '3', '20', '50']",dg118.tpf,SAA,100,10,3,20,50,1,102,233,8,3,1,2.0707070707070705,3,1,2.1313131313131315,0.2,47.05882352941176,136,68,5275,211.62895427435637,0.08440732955932617
67,"['100', '10', '3', '20', '50']",dg118.tpf,HS,100,10,3,20,50,1,102,233,8,3,1,2.0707070707070705,3,1,2.1313131313131315,0.2,47.05882352941176,136,68,3650,211.62895427435637,0.042649269104003906
68,"['100', '10', '3', '20', '50']",dg118.tpf,RS,100,10,3,20,50,1,102,233,8,3,1,2.0707070707070705,3,1,2.1313131313131315,0.2,47.05882352941176,136,68,13619,211.62895427435637,0.2000880241394043
69,"['100', '10', '3', '20', '50']",dg119.tpf,SAA,100,10,3,20,50,1,102,238,8,3,1,2.121212121212121,3,1,2.1616161616161618,0.2,52.94117647058824,120,60,4462,189.070952065245,0.060080766677856445
70,"['100', '10', '3', '20', '50']",dg119.tpf,HS,100,10,3,20,50,1,102,238,8,3,1,2.121212121212121,3,1,2.1616161616161618,0.2,52.94117647058824,120,60,3838,189.070952065245,0.04846525192260742
71,"['100', '10', '3', '20', '50']",dg119.tpf,RS,100,10,3,20,50,1,102,238,8,3,1,2.121212121212121,3,1,2.1616161616161618,0.2,52.94117647058824,120,60,33473,189.070952065245,0.4351787567138672
72,"['100', '10', '3', '20', '50']",dg12.tpf,SAA,100,10,3,20,50,1,102,245,7,3,1,2.191919191919192,3,1,2.2323232323232323,0.2,50.0,148,74,4362,152.72345051607314,0.05170440673828125
73,"['100', '10', '3', '20', '50']",dg12.tpf,HS,100,10,3,20,50,1,102,245,7,3,1,2.191919191919192,3,1,2.2323232323232323,0.2,50.0,148,74,3896,152.72345051607314,0.017347335815429688
74,"['100', '10', '3', '20', '50']",dg12.tpf,RS,100,10,3,20,50,1,102,245,7,3,1,2.191919191919192,3,1,2.2323232323232323,0.2,50.0,148,74,17862,152.72345051607314,0.24082398414611816
75,"['100', '10', '3', '20', '50']",dg120.tpf,SAA,100,10,3,20,50,1,102,246,8,3,1,2.1616161616161618,3,1,2.2525252525252526,0.2,46.07843137254902,122,61,7914,155.10815669928672,0.09612131118774414
76,"['100', '10', '3', '20', '50']",dg120.tpf,HS,100,10,3,20,50,1,102,246,8,3,1,2.1616161616161618,3,1,2.2525252525252526,0.2,46.07843137254902,122,61,6079,155.10815669928672,0.049546003341674805
77,"['100', '10', '3', '20', '50']",dg120.tpf,RS,100,10,3,20,50,1,102,246,8,3,1,2.1616161616161618,3,1,2.2525252525252526,0.2,46.07843137254902,122,61,20122,155.10815669928672,0.28961896896362305
78,"['100', '10', '3', '20', '50']",dg121.tpf,SAA,100,10,3,20,50,1,102,232,8,3,1,2.0505050505050506,3,1,2.0707070707070705,0.2,50.0,128,64,5511,147.83831213620314,0.04798746109008789
79,"['100', '10', '3', '20', '50']",dg121.tpf,HS,100,10,3,20,50,1,102,232,8,3,1,2.0505050505050506,3,1,2.0707070707070705,0.2,50.0,128,64,4357,147.83831213620314,0.040006399154663086
80,"['100', '10', '3', '20', '50']",dg121.tpf,RS,100,10,3,20,50,1,102,232,8,3,1,2.0505050505050506,3,1,2.0707070707070705,0.2,50.0,128,64,17249,147.83831206900837,0.25899457931518555
81,"['100', '10', '3', '20', '50']",dg122.tpf,SAA,100,10,3,20,50,1,102,242,8,3,1,2.212121212121212,3,1,2.1616161616161618,0.2,45.09803921568628,118,59,6534,200.37039146426548,0.09221839904785156
82,"['100', '10', '3', '20', '50']",dg122.tpf,HS,100,10,3,20,50,1,102,242,8,3,1,2.212121212121212,3,1,2.1616161616161618,0.2,45.09803921568628,118,59,4584,200.37039146426548,0.05065751075744629
83,"['100', '10', '3', '20', '50']",dg122.tpf,RS,100,10,3,20,50,1,102,242,8,3,1,2.212121212121212,3,1,2.1616161616161618,0.2,45.09803921568628,118,59,13676,200.37039146426548,0.18983721733093262
84,"['100', '10', '3', '20', '50']",dg123.tpf,SAA,100,10,3,20,50,1,102,239,8,3,1,2.1515151515151514,3,1,2.1313131313131315,0.2,46.07843137254902,102,51,4703,249.2103375831212,0.0308840274810791
85,"['100', '10', '3', '20', '50']",dg123.tpf,HS,100,10,3,20,50,1,102,239,8,3,1,2.1515151515151514,3,1,2.1313131313131315,0.2,46.07843137254902,102,51,3566,249.2103375831212,0.01764678955078125
86,"['100', '10', '3', '20', '50']",dg123.tpf,RS,100,10,3,20,50,1,102,239,8,3,1,2.1515151515151514,3,1,2.1313131313131315,0.2,46.07843137254902,102,51,19766,249.2103375831212,0.1917731761932373
87,"['100', '10', '3', '20', '50']",dg124.tpf,SAA,100,10,3,20,50,1,102,232,8,3,1,2.01010101010101,3,1,2.101010101010101,0.2,49.01960784313725,112,56,4341,126.8126273961021,0.049211978912353516
88,"['100', '10', '3', '20', '50']",dg124.tpf,HS,100,10,3,20,50,1,102,232,8,3,1,2.01010101010101,3,1,2.101010101010101,0.2,49.01960784313725,112,56,3608,126.8126273961021,0.025875568389892578
89,"['100', '10', '3', '20', '50']",dg124.tpf,RS,100,10,3,20,50,1,102,232,8,3,1,2.01010101010101,3,1,2.101010101010101,0.2,49.01960784313725,112,56,11749,126.77508859415815,0.14146828651428223
90,"['100', '10', '3', '20', '50']",dg125.tpf,SAA,100,10,3,20,50,1,102,239,7,3,1,2.111111111111111,3,1,2.101010101010101,0.2,48.03921568627451,102,51,3871,257.4512997133089,0.0479586124420166
91,"['100', '10', '3', '20', '50']",dg125.tpf,HS,100,10,3,20,50,1,102,239,7,3,1,2.111111111111111,3,1,2.101010101010101,0.2,48.03921568627451,102,51,3342,257.4512997133089,0.027584075927734375
92,"['100', '10', '3', '20', '50']",dg125.tpf,RS,100,10,3,20,50,1,102,239,7,3,1,2.111111111111111,3,1,2.101010101010101,0.2,48.03921568627451,102,51,7772,257.4512997133089,0.0772240161895752
93,"['100', '10', '3', '20', '50']",dg126.tpf,SAA,100,10,3,20,50,1,102,239,9,3,1,2.1717171717171717,3,1,2.1414141414141414,0.2,49.01960784313725,126,63,4948,206.55562530829908,0.03987598419189453
94,"['100', '10', '3', '20', '50']",dg126.tpf,HS,100,10,3,20,50,1,102,239,9,3,1,2.1717171717171717,3,1,2.1414141414141414,0.2,49.01960784313725,126,63,3962,206.55562530829908,0.02526259422302246
95,"['100', '10', '3', '20', '50']",dg126.tpf,RS,100,10,3,20,50,1,102,239,9,3,1,2.1717171717171717,3,1,2.1414141414141414,0.2,49.01960784313725,126,63,38081,206.55562530829908,0.41397738456726074
96,"['100', '10', '3', '20', '50']",dg127.tpf,SAA,100,10,3,20,50,1,102,242,8,3,1,2.1515151515151514,3,1,2.212121212121212,0.2,57.84313725490197,114,57,5833,152.7487931126148,0.023779630661010742
97,"['100', '10', '3', '20', '50']",dg127.tpf,HS,100,10,3,20,50,1,102,242,8,3,1,2.1515151515151514,3,1,2.212121212121212,0.2,57.84313725490197,114,57,5591,152.7487931126148,0.0542757511138916
98,"['100', '10', '3', '20', '50']",dg127.tpf,RS,100,10,3,20,50,1,102,242,8,3,1,2.1515151515151514,3,1,2.212121212121212,0.2,57.84313725490197,114,57,24482,152.7487931126148,0.4199504852294922
99,"['100', '10', '3', '20', '50']",dg128.tpf,SAA,100,10,3,20,50,1,102,244,7,3,1,2.2222222222222223,3,1,2.2323232323232323,0.2,54.90196078431373,128,64,4643,127.92554245998089,0.02145862579345703
100,"['100', '10', '3', '20', '50']",dg128.tpf,HS,100,10,3,20,50,1,102,244,7,3,1,2.2222222222222223,3,1,2.2323232323232323,0.2,54.90196078431373,128,64,3968,127.92554245998089,0.008196592330932617
101,"['100', '10', '3', '20', '50']",dg128.tpf,RS,100,10,3,20,50,1,102,244,7,3,1,2.2222222222222223,3,1,2.2323232323232323,0.2,54.90196078431373,128,64,32692,127.84653373102465,0.22377943992614746
102,"['100', '10', '3', '20', '50']",dg129.tpf,SAA,100,10,3,20,50,1,102,248,7,3,1,2.2323232323232323,3,1,2.212121212121212,0.2,50.0,126,63,5774,254.28518097621208,0.060385942459106445
103,"['100', '10', '3', '20', '50']",dg129.tpf,HS,100,10,3,20,50,1,102,248,7,3,1,2.2323232323232323,3,1,2.212121212121212,0.2,50.0,126,63,4477,254.28518097621208,0.03497147560119629
104,"['100', '10', '3', '20', '50']",dg129.tpf,RS,100,10,3,20,50,1,102,248,7,3,1,2.2323232323232323,3,1,2.212121212121212,0.2,50.0,126,63,32623,254.28518097621208,0.3395869731903076
105,"['100', '10', '3', '20', '50']",dg13.tpf,SAA,100,10,3,20,50,1,102,245,8,3,1,2.1616161616161618,3,1,2.202020202020202,0.2,48.03921568627451,118,59,7014,172.87895866400316,0.024531841278076172
106,"['100', '10', '3', '20', '50']",dg13.tpf,HS,100,10,3,20,50,1,102,245,8,3,1,2.1616161616161618,3,1,2.202020202020202,0.2,48.03921568627451,118,59,5217,172.87895866400316,0.024435758590698242
107,"['100', '10', '3', '20', '50']",dg13.tpf,RS,100,10,3,20,50,1,102,245,8,3,1,2.1616161616161618,3,1,2.202020202020202,0.2,48.03921568627451,118,59,18557,172.87895866400316,0.24306178092956543
108,"['100', '10', '3', '20', '50']",dg130.tpf,SAA,100,10,3,20,50,1,102,235,7,3,1,2.101010101010101,3,1,2.090909090909091,0.2,44.11764705882353,156,78,7403,170.52849793964745,0.07886958122253418
109,"['100', '10', '3', '20', '50']",dg130.tpf,HS,100,10,3,20,50,1,102,235,7,3,1,2.101010101010101,3,1,2.090909090909091,0.2,44.11764705882353,156,78,5474,170.52849793964745,0.03161954879760742
110,"['100', '10', '3', '20', '50']",dg130.tpf,RS,100,10,3,20,50,1,102,235,7,3,1,2.101010101010101,3,1,2.090909090909091,0.2,44.11764705882353,156,70,20640,170.52849793964745,0.28453731536865234
111,"['100', '10', '3', '20', '50']",dg131.tpf,SAA,100,10,3,20,50,1,102,234,8,3,1,2.121212121212121,3,1,2.0707070707070705,0.2,50.98039215686274,128,64,4538,204.4455343418466,0.025323867797851562
112,"['100', '10', '3', '20', '50']",dg131.tpf,HS,100,10,3,20,50,1,102,234,8,3,1,2.121212121212121,3,1,2.0707070707070705,0.2,50.98039215686274,128,64,3737,204.4455343418466,0.013414382934570312
113,"['100', '10', '3', '20', '50']",dg131.tpf,RS,100,10,3,20,50,1,102,234,8,3,1,2.121212121212121,3,1,2.0707070707070705,0.2,50.98039215686274,128,58,18722,204.44553410071507,0.1157681941986084
114,"['100', '10', '3', '20', '50']",dg132.tpf,SAA,100,10,3,20,50,1,102,247,8,3,1,2.2222222222222223,3,1,2.2323232323232323,0.2,48.03921568627451,132,66,11732,82.09826212171427,0.08929610252380371
115,"['100', '10', '3', '20', '50']",dg132.tpf,HS,100,10,3,20,50,1,102,247,8,3,1,2.2222222222222223,3,1,2.2323232323232323,0.2,48.03921568627451,132,66,9593,82.09826212171427,0.048812150955200195
116,"['100', '10', '3', '20', '50']",dg132.tpf,RS,100,10,3,20,50,1,102,247,8,3,1,2.2222222222222223,3,1,2.2323232323232323,0.2,48.03921568627451,132,66,22436,82.09826212171427,0.2830510139465332
117,"['100', '10', '3', '20', '50']",dg133.tpf,SAA,100,10,3,20,50,1,102,236,8,3,1,2.121212121212121,3,1,2.0606060606060606,0.2,51.9607843137255,120,60,5161,211.01905027423382,0.02401113510131836
118,"['100', '10', '3', '20', '50']",dg133.tpf,HS,100,10,3,20,50,1,102,236,8,3,1,2.121212121212121,3,1,2.0606060606060606,0.2,51.9607843137255,120,60,4263,211.01905027423382,0.016275882720947266
119,"['100', '10', '3', '20', '50']",dg133.tpf,RS,100,10,3,20,50,1,102,236,8,3,1,2.121212121212121,3,1,2.0606060606060606,0.2,51.9607843137255,120,60,29904,211.01905027423382,0.3497600555419922
120,"['100', '10', '3', '20', '50']",dg134.tpf,SAA,100,10,3,20,50,1,102,231,8,3,1,2.04040404040404,3,1,2.101010101010101,0.2,50.0,132,66,7149,181.29786701964156,0.03554201126098633
121,"['100', '10', '3', '20', '50']",dg134.tpf,HS,100,10,3,20,50,1,102,231,8,3,1,2.04040404040404,3,1,2.101010101010101,0.2,50.0,132,66,5018,181.29786701964156,0.049764394760131836
122,"['100', '10', '3', '20', '50']",dg134.tpf,RS,100,10,3,20,50,1,102,231,8,3,1,2.04040404040404,3,1,2.101010101010101,0.2,50.0,132,66,26659,181.29786701964156,0.25748729705810547
123,"['100', '10', '3', '20', '50']",dg135.tpf,SAA,100,10,3,20,50,1,102,239,8,3,1,2.101010101010101,3,1,2.191919191919192,0.2,55.88235294117647,130,65,6260,172.0454836046655,0.05600237846374512
124,"['100', '10', '3', '20', '50']",dg135.tpf,HS,100,10,3,20,50,1,102,239,8,3,1,2.101010101010101,3,1,2.191919191919192,0.2,55.88235294117647,130,65,5472,172.0454836046655,0.06573867797851562
125,"['100', '10', '3', '20', '50']",dg135.tpf,RS,100,10,3,20,50,1,102,239,8,3,1,2.101010101010101,3,1,2.191919191919192,0.2,55.88235294117647,130,61,37766,172.0454836046655,0.4170699119567871
126,"['100', '10', '3', '20', '50']",dg136.tpf,SAA,100,10,3,20,50,1,102,230,9,3,1,2.0202020202020203,3,1,2.0606060606060606,0.2,49.01960784313725,108,54,4140,158.08818908463502,0.025281667709350586
