batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['40', '5', '2', '10', '0', '1']",dg28.tpf,SAA,40,5,2,10,0,1,42,76,8,2,1,1.4871794871794872,2,1,1.5384615384615385,0.1,0.0,68,34,72,468.3766100987963,0.001996755599975586
"['40', '5', '2', '10', '0', '1']",dg28.tpf,HS,40,5,2,10,0,1,42,76,8,2,1,1.4871794871794872,2,1,1.5384615384615385,0.1,0.0,68,34,42,468.3766100987963,0.0
"['40', '5', '2', '10', '0', '1']",dg28.tpf,RS,40,5,2,10,0,1,42,76,8,2,1,1.4871794871794872,2,1,1.5384615384615385,0.1,0.0,68,34,42,468.3766100987963,0.0
"['40', '5', '2', '10', '0', '1']",dg29.tpf,SAA,40,5,2,10,0,1,42,75,8,2,1,1.4871794871794872,2,1,1.564102564102564,0.1,0.0,82,41,83,481.6673716103392,0.0009996891021728516
"['40', '5', '2', '10', '0', '1']",dg29.tpf,HS,40,5,2,10,0,1,42,75,8,2,1,1.4871794871794872,2,1,1.564102564102564,0.1,0.0,82,41,42,481.6673716103392,0.0
"['40', '5', '2', '10', '0', '1']",dg29.tpf,RS,40,5,2,10,0,1,42,75,8,2,1,1.4871794871794872,2,1,1.564102564102564,0.1,0.0,82,41,42,481.6673716103392,0.0
"['40', '5', '2', '10', '0', '1']",dg3.tpf,SAA,40,5,2,10,0,1,42,73,8,2,1,1.5384615384615385,2,1,1.5128205128205128,0.1,0.0,80,40,81,522.0259763555086,0.001001119613647461
"['40', '5', '2', '10', '0', '1']",dg3.tpf,HS,40,5,2,10,0,1,42,73,8,2,1,1.5384615384615385,2,1,1.5128205128205128,0.1,0.0,80,40,42,522.0259763555086,0.0
"['40', '5', '2', '10', '0', '1']",dg3.tpf,RS,40,5,2,10,0,1,42,73,8,2,1,1.5384615384615385,2,1,1.5128205128205128,0.1,0.0,80,40,42,522.0259763555086,0.0009951591491699219
"['40', '5', '2', '10', '0', '1']",dg30.tpf,SAA,40,5,2,10,0,1,42,75,8,2,1,1.435897435897436,2,1,1.564102564102564,0.1,0.0,72,36,79,533.6541396330097,0.0010030269622802734
"['40', '5', '2', '10', '0', '1']",dg30.tpf,HS,40,5,2,10,0,1,42,75,8,2,1,1.435897435897436,2,1,1.564102564102564,0.1,0.0,72,36,42,533.6541396330097,0.0
"['40', '5', '2', '10', '0', '1']",dg30.tpf,RS,40,5,2,10,0,1,42,75,8,2,1,1.435897435897436,2,1,1.564102564102564,0.1,0.0,72,36,42,533.6541396330097,0.0009968280792236328
"['40', '5', '2', '10', '0', '1']",dg4.tpf,SAA,40,5,2,10,0,1,42,74,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,68,34,80,517.6179016353051,0.0009975433349609375
"['40', '5', '2', '10', '0', '1']",dg4.tpf,HS,40,5,2,10,0,1,42,74,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,68,34,42,517.6179016353051,0.0009970664978027344
"['40', '5', '2', '10', '0', '1']",dg4.tpf,RS,40,5,2,10,0,1,42,74,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,68,34,42,517.6179016353051,0.0009965896606445312
"['40', '5', '2', '10', '0', '1']",dg5.tpf,SAA,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5384615384615385,0.1,0.0,78,39,82,527.5741467546152,0.0009968280792236328
"['40', '5', '2', '10', '0', '1']",dg5.tpf,HS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5384615384615385,0.1,0.0,78,39,42,527.5741467546152,0.0009944438934326172
"['40', '5', '2', '10', '0', '1']",dg5.tpf,RS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5384615384615385,0.1,0.0,78,39,42,527.5741467546152,0.0
"['40', '5', '2', '10', '0', '1']",dg6.tpf,SAA,40,5,2,10,0,1,42,74,7,2,1,1.5128205128205128,2,1,1.4615384615384615,0.1,0.0,76,38,80,612.9698038789387,0.0009965896606445312
"['40', '5', '2', '10', '0', '1']",dg6.tpf,HS,40,5,2,10,0,1,42,74,7,2,1,1.5128205128205128,2,1,1.4615384615384615,0.1,0.0,76,38,42,612.9698038789387,0.0
"['40', '5', '2', '10', '0', '1']",dg6.tpf,RS,40,5,2,10,0,1,42,74,7,2,1,1.5128205128205128,2,1,1.4615384615384615,0.1,0.0,76,38,42,612.9698038789387,0.0
"['40', '5', '2', '10', '0', '1']",dg7.tpf,SAA,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,80,40,75,514.6067422246273,0.0009968280792236328
"['40', '5', '2', '10', '0', '1']",dg7.tpf,HS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,80,40,42,514.6067422246273,0.0009965896606445312
"['40', '5', '2', '10', '0', '1']",dg7.tpf,RS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,80,40,42,514.6067422246273,0.0009970664978027344
"['40', '5', '2', '10', '0', '1']",dg8.tpf,SAA,40,5,2,10,0,1,42,75,7,2,1,1.435897435897436,2,1,1.5384615384615385,0.1,0.0,74,37,72,584.3095659250273,0.001992940902709961
"['40', '5', '2', '10', '0', '1']",dg8.tpf,HS,40,5,2,10,0,1,42,75,7,2,1,1.435897435897436,2,1,1.5384615384615385,0.1,0.0,74,37,42,584.3095659250273,0.000997304916381836
"['40', '5', '2', '10', '0', '1']",dg8.tpf,RS,40,5,2,10,0,1,42,75,7,2,1,1.435897435897436,2,1,1.5384615384615385,0.1,0.0,74,37,42,584.3095659250273,0.0
"['40', '5', '2', '10', '0', '1']",dg9.tpf,SAA,40,5,2,10,0,1,42,76,7,2,1,1.5128205128205128,2,1,1.5128205128205128,0.1,0.0,88,44,77,511.1516177723214,0.0019941329956054688
"['40', '5', '2', '10', '0', '1']",dg9.tpf,HS,40,5,2,10,0,1,42,76,7,2,1,1.5128205128205128,2,1,1.5128205128205128,0.1,0.0,88,44,42,511.1516177723214,0.0009965896606445312
"['40', '5', '2', '10', '0', '1']",dg9.tpf,RS,40,5,2,10,0,1,42,76,7,2,1,1.5128205128205128,2,1,1.5128205128205128,0.1,0.0,88,44,42,511.1516177723214,0.0
"['40', '5', '2', '10', '0', '2']",dg1.tpf,SAA,40,5,2,10,0,2,42,74,8,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,129,43,80,510.3267278306814,0.0009953975677490234
"['40', '5', '2', '10', '0', '2']",dg1.tpf,HS,40,5,2,10,0,2,42,74,8,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,129,43,42,510.3267278306814,0.000997304916381836
"['40', '5', '2', '10', '0', '2']",dg1.tpf,RS,40,5,2,10,0,2,42,74,8,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,129,43,42,510.3267278306814,0.0
"['40', '5', '2', '10', '0', '2']",dg10.tpf,SAA,40,5,2,10,0,2,42,77,8,2,1,1.564102564102564,2,1,1.6666666666666667,0.1,0.0,114,38,82,417.33204151201176,0.0019974708557128906
"['40', '5', '2', '10', '0', '2']",dg10.tpf,HS,40,5,2,10,0,2,42,77,8,2,1,1.564102564102564,2,1,1.6666666666666667,0.1,0.0,114,38,42,417.33204151201176,0.0009961128234863281
"['40', '5', '2', '10', '0', '2']",dg10.tpf,RS,40,5,2,10,0,2,42,77,8,2,1,1.564102564102564,2,1,1.6666666666666667,0.1,0.0,114,38,42,417.33204151201176,0.0
"['40', '5', '2', '10', '0', '2']",dg11.tpf,SAA,40,5,2,10,0,2,42,76,7,2,1,1.4102564102564104,2,1,1.5128205128205128,0.1,0.0,96,32,70,544.5521758412715,0.0009970664978027344
"['40', '5', '2', '10', '0', '2']",dg11.tpf,HS,40,5,2,10,0,2,42,76,7,2,1,1.4102564102564104,2,1,1.5128205128205128,0.1,0.0,96,32,42,544.5521758412715,0.0
"['40', '5', '2', '10', '0', '2']",dg11.tpf,RS,40,5,2,10,0,2,42,76,7,2,1,1.4102564102564104,2,1,1.5128205128205128,0.1,0.0,96,32,42,544.5521758412715,0.0
"['40', '5', '2', '10', '0', '2']",dg12.tpf,SAA,40,5,2,10,0,2,42,78,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,117,39,71,583.807406771838,0.0009970664978027344
"['40', '5', '2', '10', '0', '2']",dg12.tpf,HS,40,5,2,10,0,2,42,78,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,117,39,42,583.807406771838,0.0
"['40', '5', '2', '10', '0', '2']",dg12.tpf,RS,40,5,2,10,0,2,42,78,7,2,1,1.4871794871794872,2,1,1.4871794871794872,0.1,0.0,117,39,42,583.807406771838,0.0
"['40', '5', '2', '10', '0', '2']",dg13.tpf,SAA,40,5,2,10,0,2,42,76,8,2,1,1.5384615384615385,2,1,1.564102564102564,0.1,0.0,111,37,77,576.0026146970008,0.0009970664978027344
"['40', '5', '2', '10', '0', '2']",dg13.tpf,HS,40,5,2,10,0,2,42,76,8,2,1,1.5384615384615385,2,1,1.564102564102564,0.1,0.0,111,37,42,576.0026146970008,0.0
"['40', '5', '2', '10', '0', '2']",dg13.tpf,RS,40,5,2,10,0,2,42,76,8,2,1,1.5384615384615385,2,1,1.564102564102564,0.1,0.0,111,37,42,576.0026146970008,0.0
"['40', '5', '2', '10', '0', '2']",dg14.tpf,SAA,40,5,2,10,0,2,42,73,7,2,1,1.358974358974359,2,1,1.3846153846153846,0.1,0.0,111,37,75,552.4037007944012,0.000997304916381836
"['40', '5', '2', '10', '0', '2']",dg14.tpf,HS,40,5,2,10,0,2,42,73,7,2,1,1.358974358974359,2,1,1.3846153846153846,0.1,0.0,111,37,42,552.4037007944012,0.0009958744049072266
"['40', '5', '2', '10', '0', '2']",dg14.tpf,RS,40,5,2,10,0,2,42,73,7,2,1,1.358974358974359,2,1,1.3846153846153846,0.1,0.0,111,37,42,552.4037007944012,0.0
"['40', '5', '2', '10', '0', '2']",dg15.tpf,SAA,40,5,2,10,0,2,42,77,7,2,1,1.5128205128205128,2,1,1.5384615384615385,0.1,0.0,87,29,72,626.716997546833,0.0
"['40', '5', '2', '10', '0', '2']",dg15.tpf,HS,40,5,2,10,0,2,42,77,7,2,1,1.5128205128205128,2,1,1.5384615384615385,0.1,0.0,87,29,42,626.716997546833,0.0
"['40', '5', '2', '10', '0', '2']",dg15.tpf,RS,40,5,2,10,0,2,42,77,7,2,1,1.5128205128205128,2,1,1.5384615384615385,0.1,0.0,87,29,42,626.716997546833,0.0
"['40', '5', '2', '10', '0', '2']",dg16.tpf,SAA,40,5,2,10,0,2,42,77,7,2,1,1.4871794871794872,2,1,1.564102564102564,0.1,0.0,102,34,75,573.4844441931073,0.0
"['40', '5', '2', '10', '0', '2']",dg16.tpf,HS,40,5,2,10,0,2,42,77,7,2,1,1.4871794871794872,2,1,1.564102564102564,0.1,0.0,102,34,42,573.4844441931073,0.0
"['40', '5', '2', '10', '0', '2']",dg16.tpf,RS,40,5,2,10,0,2,42,77,7,2,1,1.4871794871794872,2,1,1.564102564102564,0.1,0.0,102,34,42,573.4844441931073,0.0
"['40', '5', '2', '10', '0', '2']",dg17.tpf,SAA,40,5,2,10,0,2,42,76,7,2,1,1.5384615384615385,2,1,1.5128205128205128,0.1,0.0,96,32,75,569.1428957141756,0.0
"['40', '5', '2', '10', '0', '2']",dg17.tpf,HS,40,5,2,10,0,2,42,76,7,2,1,1.5384615384615385,2,1,1.5128205128205128,0.1,0.0,96,32,42,569.1428957141756,0.0
"['40', '5', '2', '10', '0', '2']",dg17.tpf,RS,40,5,2,10,0,2,42,76,7,2,1,1.5384615384615385,2,1,1.5128205128205128,0.1,0.0,96,32,42,569.1428957141756,0.0
"['40', '5', '2', '10', '0', '2']",dg18.tpf,SAA,40,5,2,10,0,2,42,77,7,2,1,1.6153846153846154,2,1,1.5384615384615385,0.1,0.0,120,40,80,626.269534470197,0.0
"['40', '5', '2', '10', '0', '2']",dg18.tpf,HS,40,5,2,10,0,2,42,77,7,2,1,1.6153846153846154,2,1,1.5384615384615385,0.1,0.0,120,40,42,626.269534470197,0.0
"['40', '5', '2', '10', '0', '2']",dg18.tpf,RS,40,5,2,10,0,2,42,77,7,2,1,1.6153846153846154,2,1,1.5384615384615385,0.1,0.0,120,40,42,626.269534470197,0.0
"['40', '5', '2', '10', '0', '2']",dg19.tpf,SAA,40,5,2,10,0,2,42,76,7,2,1,1.5128205128205128,2,1,1.564102564102564,0.1,0.0,96,32,77,568.1101270474362,0.0
"['40', '5', '2', '10', '0', '2']",dg19.tpf,HS,40,5,2,10,0,2,42,76,7,2,1,1.5128205128205128,2,1,1.564102564102564,0.1,0.0,96,32,42,568.1101270474362,0.0
"['40', '5', '2', '10', '0', '2']",dg19.tpf,RS,40,5,2,10,0,2,42,76,7,2,1,1.5128205128205128,2,1,1.564102564102564,0.1,0.0,96,32,42,568.1101270474362,0.0
"['40', '5', '2', '10', '0', '2']",dg2.tpf,SAA,40,5,2,10,0,2,42,77,7,2,1,1.564102564102564,2,1,1.564102564102564,0.1,0.0,114,38,82,515.7440965166147,0.0
"['40', '5', '2', '10', '0', '2']",dg2.tpf,HS,40,5,2,10,0,2,42,77,7,2,1,1.564102564102564,2,1,1.564102564102564,0.1,0.0,114,38,42,515.7440965166147,0.0
"['40', '5', '2', '10', '0', '2']",dg2.tpf,RS,40,5,2,10,0,2,42,77,7,2,1,1.564102564102564,2,1,1.564102564102564,0.1,0.0,114,38,42,515.7440965166147,0.0
"['40', '5', '2', '10', '0', '2']",dg20.tpf,SAA,40,5,2,10,0,2,42,75,7,2,1,1.5384615384615385,2,1,1.5897435897435896,0.1,0.0,126,42,84,507.1728661351533,0.0
"['40', '5', '2', '10', '0', '2']",dg20.tpf,HS,40,5,2,10,0,2,42,75,7,2,1,1.5384615384615385,2,1,1.5897435897435896,0.1,0.0,126,42,42,507.1728661351533,0.0
"['40', '5', '2', '10', '0', '2']",dg20.tpf,RS,40,5,2,10,0,2,42,75,7,2,1,1.5384615384615385,2,1,1.5897435897435896,0.1,0.0,126,42,42,507.1728661351533,0.0
"['40', '5', '2', '10', '0', '2']",dg21.tpf,SAA,40,5,2,10,0,2,42,75,7,2,1,1.5128205128205128,2,1,1.4615384615384615,0.1,0.0,102,34,74,562.0281464105315,0.0
