batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['160', '5', '2', '10', '0', '2']",dg12.tpf,HS,160,5,2,10,0,2,162,294,9,2,1,1.5408805031446542,2,1,1.509433962264151,0.1,0.0,132,44,162,1989.6721442480655,0.0009982585906982422
"['160', '5', '2', '10', '0', '2']",dg13.tpf,SAA,160,5,2,10,0,2,162,300,9,2,1,1.5345911949685536,2,1,1.5471698113207548,0.1,0.0,126,42,312,2007.8494238975575,0.0
"['160', '5', '2', '10', '0', '2']",dg13.tpf,HS,160,5,2,10,0,2,162,300,9,2,1,1.5345911949685536,2,1,1.5471698113207548,0.1,0.0,126,42,162,2007.8494238975575,0.0
"['160', '5', '2', '10', '0', '2']",dg14.tpf,SAA,160,5,2,10,0,2,162,302,7,2,1,1.5408805031446542,2,1,1.5911949685534592,0.1,0.0,138,46,315,1776.449595071764,0.0
"['160', '5', '2', '10', '0', '2']",dg14.tpf,HS,160,5,2,10,0,2,162,302,7,2,1,1.5408805031446542,2,1,1.5911949685534592,0.1,0.0,138,46,162,1776.449595071764,0.0
"['160', '5', '2', '10', '0', '2']",dg15.tpf,SAA,160,5,2,10,0,2,162,301,8,2,1,1.5534591194968554,2,1,1.5408805031446542,0.1,0.0,132,44,303,2033.7954013846338,0.017272472381591797
"['160', '5', '2', '10', '0', '2']",dg15.tpf,HS,160,5,2,10,0,2,162,301,8,2,1,1.5534591194968554,2,1,1.5408805031446542,0.1,0.0,132,44,162,2033.7954013846338,0.0
"['160', '5', '2', '10', '0', '2']",dg16.tpf,SAA,160,5,2,10,0,2,162,308,8,2,1,1.559748427672956,2,1,1.5660377358490567,0.1,0.0,138,46,292,2232.454001775748,0.0
"['160', '5', '2', '10', '0', '2']",dg16.tpf,HS,160,5,2,10,0,2,162,308,8,2,1,1.559748427672956,2,1,1.5660377358490567,0.1,0.0,138,46,162,2232.454001775748,0.0
"['160', '5', '2', '10', '0', '2']",dg17.tpf,SAA,160,5,2,10,0,2,162,302,9,2,1,1.5660377358490567,2,1,1.5723270440251573,0.1,0.0,126,42,317,1845.3734690019535,0.0
"['160', '5', '2', '10', '0', '2']",dg17.tpf,HS,160,5,2,10,0,2,162,302,9,2,1,1.5660377358490567,2,1,1.5723270440251573,0.1,0.0,126,42,162,1845.3734690019535,0.0
"['160', '5', '2', '10', '0', '2']",dg18.tpf,SAA,160,5,2,10,0,2,162,298,9,2,1,1.509433962264151,2,1,1.5660377358490567,0.1,0.0,120,40,305,1910.8869113368576,0.01574850082397461
"['160', '5', '2', '10', '0', '2']",dg18.tpf,HS,160,5,2,10,0,2,162,298,9,2,1,1.509433962264151,2,1,1.5660377358490567,0.1,0.0,120,40,162,1910.8869113368576,0.0
"['160', '5', '2', '10', '0', '2']",dg19.tpf,SAA,160,5,2,10,0,2,162,298,8,2,1,1.5471698113207548,2,1,1.5345911949685536,0.1,0.0,138,46,322,2065.42186770817,0.014991998672485352
"['160', '5', '2', '10', '0', '2']",dg19.tpf,HS,160,5,2,10,0,2,162,298,8,2,1,1.5471698113207548,2,1,1.5345911949685536,0.1,0.0,138,46,162,2065.42186770817,0.0049784183502197266
"['160', '5', '2', '10', '0', '2']",dg2.tpf,SAA,160,5,2,10,0,2,162,293,8,2,1,1.471698113207547,2,1,1.4779874213836477,0.1,0.0,132,44,298,2181.6491670819805,0.0
"['160', '5', '2', '10', '0', '2']",dg2.tpf,HS,160,5,2,10,0,2,162,293,8,2,1,1.471698113207547,2,1,1.4779874213836477,0.1,0.0,132,44,162,2181.6491670819805,0.0009961128234863281
"['160', '5', '2', '10', '0', '2']",dg20.tpf,SAA,160,5,2,10,0,2,162,301,9,2,1,1.528301886792453,2,1,1.5471698113207548,0.1,0.0,126,42,312,2050.7493583760875,0.0
"['160', '5', '2', '10', '0', '2']",dg20.tpf,HS,160,5,2,10,0,2,162,301,9,2,1,1.528301886792453,2,1,1.5471698113207548,0.1,0.0,126,42,162,2050.7493583760875,0.0
"['160', '5', '2', '10', '0', '2']",dg21.tpf,SAA,160,5,2,10,0,2,162,298,8,2,1,1.509433962264151,2,1,1.5534591194968554,0.1,0.0,123,41,306,2228.2662005849,0.0
