batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['80', '20', '3', '20', '50', '2']",dg73.tpf,RS,80,20,3,20,50,2,82,190,8,3,1,2.0759493670886076,3,1,2.1645569620253164,0.2,47.5609756097561,210,70,10960,157.6904499770212,0.08161544799804688
"['80', '20', '3', '20', '50', '2']",dg74.tpf,SAA,80,20,3,20,50,2,82,192,10,3,1,2.2025316455696204,3,1,2.1772151898734178,0.2,53.65853658536586,237,79,3875,102.21752135268216,0.015056371688842773
"['80', '20', '3', '20', '50', '2']",dg74.tpf,HS,80,20,3,20,50,2,82,192,10,3,1,2.2025316455696204,3,1,2.1772151898734178,0.2,53.65853658536586,237,79,2984,102.21752135268216,0.0
"['80', '20', '3', '20', '50', '2']",dg74.tpf,RS,80,20,3,20,50,2,82,192,10,3,1,2.2025316455696204,3,1,2.1772151898734178,0.2,53.65853658536586,237,79,19125,102.21752135268216,0.11272048950195312
"['80', '20', '3', '20', '50', '2']",dg75.tpf,SAA,80,20,3,20,50,2,82,191,8,3,1,2.151898734177215,3,1,2.1392405063291138,0.2,56.09756097560976,201,67,4540,154.29027730690578,0.03887462615966797
"['80', '20', '3', '20', '50', '2']",dg75.tpf,HS,80,20,3,20,50,2,82,191,8,3,1,2.151898734177215,3,1,2.1392405063291138,0.2,56.09756097560976,201,67,3832,154.29027730690578,0.016916990280151367
"['80', '20', '3', '20', '50', '2']",dg75.tpf,RS,80,20,3,20,50,2,82,191,8,3,1,2.151898734177215,3,1,2.1392405063291138,0.2,56.09756097560976,201,67,24947,154.29027730690578,0.13489079475402832
"['80', '20', '3', '20', '50', '2']",dg76.tpf,SAA,80,20,3,20,50,2,82,195,8,3,1,2.1645569620253164,3,1,2.1772151898734178,0.2,46.34146341463415,201,67,4553,143.0067079164778,0.016790390014648438
"['80', '20', '3', '20', '50', '2']",dg76.tpf,HS,80,20,3,20,50,2,82,195,8,3,1,2.1645569620253164,3,1,2.1772151898734178,0.2,46.34146341463415,201,67,3434,143.0067079164778,0.017873525619506836
"['80', '20', '3', '20', '50', '2']",dg76.tpf,RS,80,20,3,20,50,2,82,195,8,3,1,2.1645569620253164,3,1,2.1772151898734178,0.2,46.34146341463415,201,67,38745,143.0067079164778,0.2053537368774414
"['80', '20', '3', '20', '50', '2']",dg77.tpf,SAA,80,20,3,20,50,2,82,200,8,3,1,2.2658227848101267,3,1,2.2531645569620253,0.2,47.5609756097561,189,63,4226,184.98808028455855,0.0171811580657959
"['80', '20', '3', '20', '50', '2']",dg77.tpf,HS,80,20,3,20,50,2,82,200,8,3,1,2.2658227848101267,3,1,2.2531645569620253,0.2,47.5609756097561,189,63,3164,184.98808028455855,0.008043766021728516
"['80', '20', '3', '20', '50', '2']",dg77.tpf,RS,80,20,3,20,50,2,82,200,8,3,1,2.2658227848101267,3,1,2.2531645569620253,0.2,47.5609756097561,189,63,13574,184.98808028455855,0.06510591506958008
"['80', '20', '3', '20', '50', '2']",dg78.tpf,SAA,80,20,3,20,50,2,82,188,8,3,1,2.0632911392405062,3,1,2.1392405063291138,0.2,48.78048780487805,264,88,4659,102.76605110355183,0.06721711158752441
"['80', '20', '3', '20', '50', '2']",dg78.tpf,HS,80,20,3,20,50,2,82,188,8,3,1,2.0632911392405062,3,1,2.1392405063291138,0.2,48.78048780487805,264,88,3354,102.76605110355183,0.01598525047302246
"['80', '20', '3', '20', '50', '2']",dg78.tpf,RS,80,20,3,20,50,2,82,188,8,3,1,2.0632911392405062,3,1,2.1392405063291138,0.2,48.78048780487805,264,85,12096,102.76605110355183,0.0680081844329834
"['80', '20', '3', '20', '50', '2']",dg79.tpf,SAA,80,20,3,20,50,2,82,193,8,3,1,2.1772151898734178,3,1,2.1772151898734178,0.2,53.65853658536586,237,79,4553,120.38490942397111,0.01715564727783203
